alert_id,header,agency,date,routes_gold,routes_llm,routes_correct,routes_missed,routes_extra,directions_gold,directions_llm,directions_correct,directions_missed,directions_extra,relations_gold,relations_llm,relations_correct,relations_missed,relations_extra,has_route_error,has_direction_error,has_relation_error
86188,"There is no 1  train service in either direction between South Ferry and Chambers St while we address a switch problem at Chambers St

Northbound 2  and 3  trains are running on the local track from Chambers St to 34 St-Penn Station.
Southbound 1  trains are running on the express tracks from 14 St to Chambers St.
See a station agent and receive a courtesy pass for continuing service.

As an alternative, consider taking the M4 or M104 bus. See nearby buses at bustime.mta.info
Expect extensive delays in both directions.",NYCT Subway,08/23/2021 02:57:00 AM,"[""1"", ""2"", ""3"", ""M104"", ""M4""]","[""1"", ""2"", ""3""]","[""1"", ""2"", ""3""]","[""M104"", ""M4""]",[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""1->BOTH_DIRECTIONS"", ""2->NORTHBOUND"", ""3->NORTHBOUND"", ""M104->BOTH_DIRECTIONS"", ""M4->BOTH_DIRECTIONS""]","[""1->BOTH_DIRECTIONS"", ""1->SOUTHBOUND"", ""2->NORTHBOUND"", ""3->NORTHBOUND"", ""M104->PLACE_BOUND"", ""M4->PLACE_BOUND""]","[""1->BOTH_DIRECTIONS"", ""2->NORTHBOUND"", ""3->NORTHBOUND""]","[""M104->BOTH_DIRECTIONS"", ""M4->BOTH_DIRECTIONS""]","[""1->SOUTHBOUND"", ""M104->PLACE_BOUND"", ""M4->PLACE_BOUND""]",True,True,True
76805,"Southbound 2 and 3 train service is delayed and rerouted while emergency teams respond to someone who was struck by a train at Clark St.

Southbound 2 and 3 trains are running on the 1 line from Chambers St to South Ferry and then turning back for northbound service.

Some southbound 2 trains are running on the 5 line between 149 St-Grand Concourse and Nevins St.

Northbound 2 and 3 trains are bypassing Clark St.

For alternate service between Manhattan and Brooklyn, consider using the 4 train.",NYCT Subway,06/15/2021 12:48:00 AM,"[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]","[""1"", ""2"", ""3"", ""4"", ""5""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""1->SOUTHBOUND"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""3->SOUTHBOUND"", ""4->SOUTHBOUND""]","[""1->SOUTHBOUND"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""3->NORTHBOUND"", ""3->SOUTHBOUND"", ""4->PLACE_BOUND"", ""5->SOUTHBOUND""]","[""1->SOUTHBOUND"", ""2->NORTHBOUND"", ""2->SOUTHBOUND"", ""3->SOUTHBOUND""]","[""4->SOUTHBOUND""]","[""3->NORTHBOUND"", ""4->PLACE_BOUND"", ""5->SOUTHBOUND""]",False,True,True
77290,"There is no southbound R W service at City Hall, Cortlandt St, Rector St, Whitehall St-South Ferry, Court St or Jay St-MetroTech while we investigate what activated a train's brakes twice near City Hall.

There is no W service between Canal St and Whitehall St-South Ferry in either direction. The last stop on southbound W trains is Canal St.

Southbound R trains are running on the Q line from Canal St to DeKalb Av.

Alternatives
For southbound service to/from those stations, take a northbound R train.

For northbound service at Whitehall St-South Ferry, Rector St, Cortlandt St and City Hall, take R trains.

For southbound service to/from Lower Manhattan, take 4 5 trains to/from nearby stations.",NYCT Subway,06/18/2021 02:41:00 PM,"[""4"", ""5"", ""Q"", ""R"", ""W""]","[""5"", ""Q"", ""R"", ""W""]","[""5"", ""Q"", ""R"", ""W""]","[""4""]",[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""4->SOUTHBOUND"", ""5->SOUTHBOUND"", ""Q->SOUTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND"", ""W->BOTH_DIRECTIONS""]","[""5->PLACE_BOUND"", ""Q->SOUTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->SOUTHBOUND""]","[""Q->SOUTHBOUND"", ""R->NORTHBOUND"", ""R->SOUTHBOUND"", ""W->BOTH_DIRECTIONS""]","[""4->SOUTHBOUND"", ""5->SOUTHBOUND""]","[""5->PLACE_BOUND"", ""W->SOUTHBOUND""]",True,True,True
50307,"A and B  trains are re-routed because of a signal malfunction at 42 St-Port Authority Bus Terminal.

Southbound A trains are running on the local track from 125 St to Canal St.

Southbound B trains are running on the express track from 145 St to 59 St-Columbus Circle.

Some southbound E trains are stopping along the F line from Jackson Hts-Roosevelt Av to W 4 St-Wash Sq.

Expect delays in A C E trains while A trains run on the local track.",NYCT Subway,01/14/2021 08:50:00 PM,"[""A"", ""B"", ""C"", ""E""]","[""A"", ""B"", ""C"", ""E""]","[""A"", ""B"", ""C"", ""E""]",[],[],"[""SOUTHBOUND""]","[""SOUTHBOUND""]","[""SOUTHBOUND""]",[],[],"[""A->SOUTHBOUND"", ""B->SOUTHBOUND"", ""E->SOUTHBOUND""]","[""A->SOUTHBOUND"", ""B->SOUTHBOUND"", ""C->SOUTHBOUND"", ""E->SOUTHBOUND"", ""F->SOUTHBOUND""]","[""A->SOUTHBOUND"", ""B->SOUTHBOUND"", ""E->SOUTHBOUND""]",[],"[""C->SOUTHBOUND"", ""F->SOUTHBOUND""]",False,False,True
48612,"Northbound B D F M trains are delayed and rerouted while emergency teams respond to someone who was struck by a train at 47-50 Sts-Rockefeller Ctr.

Northbound B and D trains are running on the C line from W 4 St-Wash Sq to 59 St-Columbus Circle.

Some Forest Hills-bound M trains are running on the J line from Delancey St-Essex St to Chambers St, and turning back for Metropolitan Av-bound service.

Expect extensive delays in A B C D F M service in both directions.",NYCT Subway,01/04/2021 12:33:00 PM,"[""A"", ""B"", ""C"", ""D"", ""F"", ""M""]","[""A"", ""B"", ""C"", ""D"", ""F"", ""M""]","[""A"", ""B"", ""C"", ""D"", ""F"", ""M""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""FOREST_HILLS_BOUND"", ""METROPOLITAN_AV_BOUND"", ""NORTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND""]","[""PLACE_BOUND""]","[""FOREST_HILLS_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""A->BOTH_DIRECTIONS"", ""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->NORTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->NORTHBOUND"", ""M->PLACE_BOUND""]","[""A->BOTH_DIRECTIONS"", ""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->NORTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->FOREST_HILLS_BOUND"", ""M->METROPOLITAN_AV_BOUND"", ""M->NORTHBOUND""]","[""A->BOTH_DIRECTIONS"", ""B->BOTH_DIRECTIONS"", ""B->NORTHBOUND"", ""C->BOTH_DIRECTIONS"", ""C->NORTHBOUND"", ""D->BOTH_DIRECTIONS"", ""D->NORTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->NORTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->NORTHBOUND""]","[""M->PLACE_BOUND""]","[""M->FOREST_HILLS_BOUND"", ""M->METROPOLITAN_AV_BOUND""]",False,True,True
59045,"Northbound N trains are running on the D line from Coney Island-Stillwell Av to 36 St while our crews repair a broken rail at 8 Av.

There is no northbound service at stations from 86 St to 59 St.

Expect delays in northbound D N service.

Alternatives
Consider taking nearby D F R trains instead.",NYCT Subway,03/02/2021 12:03:00 PM,"[""D"", ""N""]","[""D"", ""N""]","[""D"", ""N""]",[],[],"[""NORTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND""]","[""NORTHBOUND""]",[],"[""PLACE_BOUND""]","[""D->NORTHBOUND"", ""N->NORTHBOUND""]","[""D->NORTHBOUND"", ""F->PLACE_BOUND"", ""N->NORTHBOUND"", ""R->PLACE_BOUND""]","[""D->NORTHBOUND"", ""N->NORTHBOUND""]",[],"[""F->PLACE_BOUND"", ""R->PLACE_BOUND""]",False,True,True
64651,"There is no southbound F service from Kings Hwy to Coney Island-Stillwell Av because of a signal problem at Avenue X.

The last stop on all southbound F trains is Kings Hwy.

There is only limited northbound F service in that area.

Expect delays in both directions.

Alternatives
Take D N Q trains to/from nearby stations:
Avenue U : Walk or take B3 buses to/from Avenue U (N) or 25 Av (D).
Avenue X : Walk or take B1/B4 buses to/from 86 St (N).
Neptune Av : Walk or take B68 buses to/from Coney Island-Stillwell Av (D N Q).
W 8 St-NY Aquarium : Take Q trains from the upper platform.",NYCT Subway,04/03/2021 11:06:00 AM,"[""F""]","[""F""]","[""F""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""F->NORTHBOUND"", ""F->SOUTHBOUND""]","[""B1->PLACE_BOUND"", ""B3->PLACE_BOUND"", ""B4->PLACE_BOUND"", ""B68->PLACE_BOUND"", ""D->PLACE_BOUND"", ""F->BOTH_DIRECTIONS"", ""F->NORTHBOUND"", ""F->SOUTHBOUND"", ""N->PLACE_BOUND"", ""Q->PLACE_BOUND""]","[""F->NORTHBOUND"", ""F->SOUTHBOUND""]",[],"[""B1->PLACE_BOUND"", ""B3->PLACE_BOUND"", ""B4->PLACE_BOUND"", ""B68->PLACE_BOUND"", ""D->PLACE_BOUND"", ""F->BOTH_DIRECTIONS"", ""N->PLACE_BOUND"", ""Q->PLACE_BOUND""]",False,True,True
345357,"E F M R trains are running with severe delays in both directions.

No southbound E F R or Metropolitan Av-bound M trains at Jackson Hts-Roosevelt Av.",NYCT Subway,08/26/2024 05:48:00 PM,"[""E"", ""F"", ""M"", ""R""]","[""E"", ""F"", ""M"", ""R""]","[""E"", ""F"", ""M"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""METROPOLITAN_AV_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""SOUTHBOUND""]","[""PLACE_BOUND""]","[""METROPOLITAN_AV_BOUND""]","[""E->BOTH_DIRECTIONS"", ""E->SOUTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""E->BOTH_DIRECTIONS"", ""E->SOUTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""M->BOTH_DIRECTIONS"", ""M->METROPOLITAN_AV_BOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""E->BOTH_DIRECTIONS"", ""E->SOUTHBOUND"", ""F->BOTH_DIRECTIONS"", ""F->SOUTHBOUND"", ""M->BOTH_DIRECTIONS"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""M->PLACE_BOUND""]","[""M->METROPOLITAN_AV_BOUND""]",False,True,True
82736,"R W trains are delayed and/or re-routed in both directions while we troubleshoot a malfunctioning switch north of Whitehall St-South Ferry.

Uptown R trains are running on the Q line from DeKalb Av to Canal St. For service to/from bypassed stations, take a W train.

Downtown W trains are running on the R line into Brooklyn, then turning around at 36 St.

Brooklyn-bound R trains are running on the Q line from Canal St to DeKalb Av.

That means you'll wait longer for an uptown local train in Manhattan. For service to Astoria, take an N train.",NYCT Subway,07/26/2021 10:37:00 PM,"[""R"", ""W""]","[""R"", ""W""]","[""R"", ""W""]",[],[],"[""BOTH_DIRECTIONS"", ""BROOKLYN_BOUND"", ""DOWNTOWN"", ""UPTOWN""]","[""BOTH_DIRECTIONS"", ""BROOKLYN_BOUND"", ""DOWNTOWN"", ""PLACE_BOUND"", ""UPTOWN""]","[""BOTH_DIRECTIONS"", ""BROOKLYN_BOUND"", ""DOWNTOWN"", ""UPTOWN""]",[],"[""PLACE_BOUND""]","[""R->BOTH_DIRECTIONS"", ""R->BROOKLYN_BOUND"", ""R->DOWNTOWN"", ""R->UPTOWN"", ""W->BOTH_DIRECTIONS"", ""W->DOWNTOWN"", ""W->UPTOWN""]","[""N->PLACE_BOUND"", ""Q->BROOKLYN_BOUND"", ""Q->UPTOWN"", ""R->BOTH_DIRECTIONS"", ""R->BROOKLYN_BOUND"", ""R->DOWNTOWN"", ""R->UPTOWN"", ""W->BOTH_DIRECTIONS"", ""W->DOWNTOWN""]","[""R->BOTH_DIRECTIONS"", ""R->BROOKLYN_BOUND"", ""R->DOWNTOWN"", ""R->UPTOWN"", ""W->BOTH_DIRECTIONS"", ""W->DOWNTOWN""]","[""W->UPTOWN""]","[""N->PLACE_BOUND"", ""Q->BROOKLYN_BOUND"", ""Q->UPTOWN""]",False,True,True
38667,"D, N, Q and R trains are proceeding with extensive delays in both directions after a train, which was not in passenger service, experienced a minor one-car derailment near DeKalb Av and Atlantic Av-Barclays Ctr.
D and N trains run local between 36 St/ 59 St and Atlantic Av-Barclays Ctr.

Some northbound N trains will run along the Q line from Coney Island-Stillwell Av to DeKalb Av.

Some southbound Q trains will run along the R line from Canal St to DeKalb Av.

Consider using 2, 3, 4 or 5 train service between Manhattan and Brooklyn.",NYCT Subway,11/05/2020 04:16:00 PM,"[""5"", ""D"", ""N"", ""Q"", ""R""]","[""5"", ""D"", ""N"", ""Q"", ""R""]","[""5"", ""D"", ""N"", ""Q"", ""R""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""D->BOTH_DIRECTIONS"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""4->PLACE_BOUND"", ""5->PLACE_BOUND"", ""D->BOTH_DIRECTIONS"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]","[""D->BOTH_DIRECTIONS"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""Q->SOUTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->SOUTHBOUND""]",[],"[""2->PLACE_BOUND"", ""3->PLACE_BOUND"", ""4->PLACE_BOUND"", ""5->PLACE_BOUND""]",False,True,True
108742,"N R W service is disrupted between Manhattan and Queens while we investigate a temporary loss of third-rail power in the tunnel from Manhattan to Brooklyn.

Expect delays in both directions.

N W Service
There is no N W service between 57 St-7 Av and Queensboro Plaza.

In Manhattan:
There is no N service north of Times Sq-42 St. Northbound N trains are ending at Times Sq-42 St and turning back to provide southbound service.
Northbound W trains are running on the Q line from 57 St-7 Av to 96 St, the last stop.
In Queens, there is extremely limited shuttle train service running between Astoria-Ditmars Blvd and Queensboro Plaza.

R Service
There is no northbound R service at 5 Av/59 St, Lexington Av/59 St or Queens Plaza.

Northbound R trains are running on the Q line from 57 St-7 Av to Lexington Av/63 St and then on the F line to 36 St (Queens).

Alternatives
For service between Manhattan and Queens, take 7 E F M trains.",NYCT Subway,12/06/2021 04:30:00 PM,"[""N"", ""R"", ""W""]","[""N"", ""R"", ""W""]","[""N"", ""R"", ""W""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""N->NORTHBOUND"", ""R->NORTHBOUND"", ""W->NORTHBOUND""]","[""7->PLACE_BOUND"", ""E->PLACE_BOUND"", ""F->NORTHBOUND"", ""F->PLACE_BOUND"", ""M->PLACE_BOUND"", ""N->BOTH_DIRECTIONS"", ""N->NORTHBOUND"", ""Q->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""R->NORTHBOUND"", ""W->BOTH_DIRECTIONS"", ""W->NORTHBOUND""]","[""N->NORTHBOUND"", ""R->NORTHBOUND"", ""W->NORTHBOUND""]",[],"[""7->PLACE_BOUND"", ""E->PLACE_BOUND"", ""F->NORTHBOUND"", ""F->PLACE_BOUND"", ""M->PLACE_BOUND"", ""N->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""R->BOTH_DIRECTIONS"", ""W->BOTH_DIRECTIONS""]",False,True,True
99845,"Northbound E and M trains are delayed and rerouted while we get medical help for someone at 5 Av/53 St.

Northbound E trains are running on the F line from W 4 St-Wash Sq to Jackson Hts-Roosevelt Av.
Northbound M trains are running on the F line from 47-50 Sts-Rockefeller Ctr to Lexington Av/63 St, then along the R line to 36 St.",NYCT Subway,10/27/2021 03:07:00 PM,"[""E"", ""M""]","[""E"", ""M""]","[""E"", ""M""]",[],[],"[""NORTHBOUND""]","[""NORTHBOUND""]","[""NORTHBOUND""]",[],[],"[""E->NORTHBOUND"", ""M->NORTHBOUND""]","[""E->NORTHBOUND"", ""F->NORTHBOUND"", ""M->NORTHBOUND"", ""R->NORTHBOUND""]","[""E->NORTHBOUND"", ""M->NORTHBOUND""]",[],"[""F->NORTHBOUND"", ""R->NORTHBOUND""]",False,False,True
97324,"Downtown C E trains are delayed while we investigate why a train's brakes were activated at 42 St-Port Authority Bus Terminal.

Some Queens-bound A trains will make local stops from Hoyt-Schermerhorn Sts to Euclid Av while the C is delayed.

Some southbound C trains are running on the express track from 59 St-Columbus Circle to Canal St.

Some southbound C trains are stopping along the D line from 59 St-Columbus Circle to W 4 St-Wash Sq.

Some southbound E trains are stopping along the M line from 5 Av/53 St to W 4 St-Wash Sq.",NYCT Subway,10/14/2021 09:34:00 PM,"[""C"", ""E""]","[""C"", ""E""]","[""C"", ""E""]",[],[],"[""DOWNTOWN"", ""QUEENS_BOUND"", ""SOUTHBOUND""]","[""DOWNTOWN"", ""QUEENS_BOUND"", ""SOUTHBOUND""]","[""DOWNTOWN"", ""QUEENS_BOUND"", ""SOUTHBOUND""]",[],[],"[""C->DOWNTOWN"", ""C->QUEENS_BOUND"", ""C->SOUTHBOUND"", ""E->DOWNTOWN"", ""E->SOUTHBOUND""]","[""A->QUEENS_BOUND"", ""C->DOWNTOWN"", ""C->SOUTHBOUND"", ""D->SOUTHBOUND"", ""E->DOWNTOWN"", ""E->SOUTHBOUND"", ""M->SOUTHBOUND""]","[""C->DOWNTOWN"", ""C->SOUTHBOUND"", ""E->DOWNTOWN"", ""E->SOUTHBOUND""]","[""C->QUEENS_BOUND""]","[""A->QUEENS_BOUND"", ""D->SOUTHBOUND"", ""M->SOUTHBOUND""]",False,False,True
225917,Northbound C and Jamaica-bound E trains are running with delays after we addressed a mechanical problem on a train at 34 St-Penn Station.,NYCT Subway,06/02/2023 10:55:00 AM,"[""C"", ""E""]","[""C"", ""E""]","[""C"", ""E""]",[],[],"[""NORTHBOUND"", ""PLACE_BOUND""]","[""JAMAICA_BOUND"", ""NORTHBOUND""]","[""NORTHBOUND""]","[""PLACE_BOUND""]","[""JAMAICA_BOUND""]","[""C->NORTHBOUND"", ""E->PLACE_BOUND""]","[""C->NORTHBOUND"", ""E->JAMAICA_BOUND""]","[""C->NORTHBOUND""]","[""E->PLACE_BOUND""]","[""E->JAMAICA_BOUND""]",False,True,True
72896,"Southbound N trains are running on the D line from 36 St to Coney Island-Stillwell Av because of a switch problem near 86 St.

For service to skipped stops, take a southbound D N train to 62 St or Coney Island-Stillwell Av and transfer to a northbound train.

For service from those stations, take a northbound N train to New Utrecht Av or 36 St and transfer to a southbound train.

For service to 59 St, take R trains.",NYCT Subway,05/18/2021 05:19:00 PM,"[""N""]","[""N""]","[""N""]",[],[],"[""NORTHBOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""PLACE_BOUND"", ""SOUTHBOUND""]","[""NORTHBOUND"", ""SOUTHBOUND""]",[],"[""PLACE_BOUND""]","[""N->NORTHBOUND"", ""N->SOUTHBOUND""]","[""D->SOUTHBOUND"", ""N->NORTHBOUND"", ""N->SOUTHBOUND"", ""R->PLACE_BOUND""]","[""N->NORTHBOUND"", ""N->SOUTHBOUND""]",[],"[""D->SOUTHBOUND"", ""R->PLACE_BOUND""]",False,True,True
56939,"There are delays and multiple impacts to B Q service while we remove a train with a mechanical problem from service at DeKalb Av and investigate what activated a train's brakes at Atlantic Av-Barclays Ctr.

B Trains
There is no northbound service.

Extremely limited southbound service is available.

In the Bronx, southbound D trains are running local to provide additional service.

Q Trains
There is only limited service available in both directions.

Northbound trains are holding in stations in Brooklyn.

To get around the stopped trains, some northbound trains will run on the N line from Coney Island-Stillwell Av to DeKalb Av and then on the R line to Canal St.",NYCT Subway,02/19/2021 12:47:00 PM,"[""B"", ""D"", ""Q""]","[""B"", ""D"", ""Q""]","[""B"", ""D"", ""Q""]",[],[],"[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]","[""BOTH_DIRECTIONS"", ""NORTHBOUND"", ""SOUTHBOUND""]",[],[],"[""D->SOUTHBOUND""]","[""B->NORTHBOUND"", ""B->SOUTHBOUND"", ""D->SOUTHBOUND"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""R->NORTHBOUND""]","[""D->SOUTHBOUND""]",[],"[""B->NORTHBOUND"", ""B->SOUTHBOUND"", ""N->NORTHBOUND"", ""Q->BOTH_DIRECTIONS"", ""Q->NORTHBOUND"", ""R->NORTHBOUND""]",False,False,True
277061,Northbound F and Court Sq-bound G trains are running with delays after we moved a train at Church Av.,NYCT Subway,12/16/2023 12:40:00 PM,"[""F"", ""G""]","[""F"", ""G""]","[""F"", ""G""]",[],[],"[""NORTHBOUND"", ""PLACE_BOUND""]","[""COURT_SQ_BOUND"", ""NORTHBOUND""]","[""NORTHBOUND""]","[""PLACE_BOUND""]","[""COURT_SQ_BOUND""]","[""F->NORTHBOUND"", ""G->PLACE_BOUND""]","[""F->NORTHBOUND"", ""G->COURT_SQ_BOUND""]","[""F->NORTHBOUND""]","[""G->PLACE_BOUND""]","[""G->COURT_SQ_BOUND""]",False,True,True
21759,"J, and M service is severely delayed in both directions between Manhattan and Brooklyn because of a signal problem at Delancey St - Essex St. Many trains are being re-routed.
Some Metropolitan Ave-bound M trains will end at 2 Av on the F line, then turn around for service back towards Forest Hills - 71 Av.
Some Forest Hills-bound M will end at Delancey St - Essex St then will turn around for service back towards Middle Village - Metropolitan Av.
Broad St-bound J trains will end at Delancey St - Essex St then will turn back around for service back towards Jamaica Center - Parsons/Archer. 
In Lower Manhattan, consider nearby 4 5 R or W train service. 
Expect longer wait times in both directions.",NYCT Subway,08/05/2020 10:49:00 PM,"[""J"", ""M""]","[""J"", ""M""]","[""J"", ""M""]",[],[],"[""BOTH_DIRECTIONS"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""BROAD_ST_BOUND"", ""FOREST_HILLS_71_AV_BOUND"", ""JAMAICA_CENTER_PARS_ACHER_BOUND"", ""METROPOLITAN_AV_BOUND"", ""PLACE_BOUND""]","[""BOTH_DIRECTIONS"", ""PLACE_BOUND""]",[],"[""BROAD_ST_BOUND"", ""FOREST_HILLS_71_AV_BOUND"", ""JAMAICA_CENTER_PARS_ACHER_BOUND"", ""METROPOLITAN_AV_BOUND""]","[""J->BOTH_DIRECTIONS"", ""J->PLACE_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->PLACE_BOUND""]","[""4->PLACE_BOUND"", ""5->PLACE_BOUND"", ""J->BOTH_DIRECTIONS"", ""J->BROAD_ST_BOUND"", ""J->JAMAICA_CENTER_PARS_ACHER_BOUND"", ""M->BOTH_DIRECTIONS"", ""M->FOREST_HILLS_71_AV_BOUND"", ""M->METROPOLITAN_AV_BOUND"", ""R->PLACE_BOUND"", ""W->PLACE_BOUND""]","[""J->BOTH_DIRECTIONS"", ""M->BOTH_DIRECTIONS""]","[""J->PLACE_BOUND"", ""M->PLACE_BOUND""]","[""4->PLACE_BOUND"", ""5->PLACE_BOUND"", ""J->BROAD_ST_BOUND"", ""J->JAMAICA_CENTER_PARS_ACHER_BOUND"", ""M->FOREST_HILLS_71_AV_BOUND"", ""M->METROPOLITAN_AV_BOUND"", ""R->PLACE_BOUND"", ""W->PLACE_BOUND""]",False,True,True
